,User_ID,Session_ID,Event,Timestamp,Device,Region,Channel,Product_Category,Revenue,Bounce_Flag,Event_Sequence,Date,DayOfWeek,Hour,WeekNumnber
11538,USR05314,SES05314,Checkout,2025-10-18 00:05:32,Mobile,East,Email,Electronics,0.0,Yes,3,2025-10-18,Saturday,0,42
11539,USR05315,SES05315,Browse,2025-10-31 00:55:34,Desktop,South,Social Media,Fashion,0.0,Yes,1,2025-10-31,Friday,0,44
11540,USR05315,SES05315,Add to Cart,2025-10-31 00:59:34,Mobile,West,Social Media,Electronics,0.0,Yes,2,2025-10-31,Friday,0,44
11541,USR05316,SES05316,Browse,2025-10-21 23:37:16,Mobile,East,Social Media,Electronics,0.0,Yes,1,2025-10-21,Tuesday,23,43
11542,USR05317,SES05317,Browse,2025-10-02 19:46:05,Tablet,West,Social Media,Sports,0.0,Yes,1,2025-10-02,Thursday,19,40
11543,USR05317,SES05317,Add to Cart,2025-10-02 19:49:05,Mobile,East,Email,Fashion,0.0,Yes,2,2025-10-02,Thursday,19,40
11544,USR05318,SES05318,Browse,2025-10-13 07:07:45,Tablet,North,Social Media,Home,0.0,Yes,1,2025-10-13,Monday,7,42
11545,USR05318,SES05318,Add to Cart,2025-10-13 07:12:45,Mobile,East,Organic,Sports,0.0,Yes,2,2025-10-13,Monday,7,42
11546,USR05318,SES05318,Checkout,2025-10-13 07:17:45,Mobile,North,Organic,Fashion,0.0,Yes,3,2025-10-13,Monday,7,42
11547,USR05319,SES05319,Browse,2025-10-28 01:24:37,Tablet,North,Social Media,Sports,0.0,Yes,1,2025-10-28,Tuesday,1,44
11548,USR05320,SES05320,Browse,2025-10-30 07:24:36,Tablet,North,Email,Beauty,0.0,No,1,2025-10-30,Thursday,7,44
11549,USR05320,SES05320,Add to Cart,2025-10-30 07:29:36,Mobile,South,Organic,Beauty,0.0,No,2,2025-10-30,Thursday,7,44
11550,USR05320,SES05320,Checkout,2025-10-30 07:33:36,Mobile,West,Organic,Beauty,0.0,No,3,2025-10-30,Thursday,7,44
11551,USR05320,SES05320,Purchase,2025-10-30 07:38:36,Desktop,North,Organic,Fashion,1957.2,No,4,2025-10-30,Thursday,7,44
11552,USR05321,SES05321,Browse,2025-10-28 21:19:53,Tablet,West,Email,Home,0.0,Yes,1,2025-10-28,Tuesday,21,44
11553,USR05322,SES05322,Browse,2025-10-18 18:39:28,Mobile,East,Email,Home,0.0,Yes,1,2025-10-18,Saturday,18,42
11554,USR05323,SES05323,Browse,2025-10-19 20:55:23,Tablet,West,Email,Electronics,0.0,Yes,1,2025-10-19,Sunday,20,42
11555,USR05323,SES05323,Add to Cart,2025-10-19 20:59:23,Desktop,North,Organic,Home,0.0,Yes,2,2025-10-19,Sunday,20,42
11556,USR05324,SES05324,Browse,2025-10-17 02:15:38,Desktop,North,Email,Beauty,0.0,Yes,1,2025-10-17,Friday,2,42
11557,USR05324,SES05324,Add to Cart,2025-10-17 02:20:38,Tablet,East,Google Ads,Electronics,0.0,Yes,2,2025-10-17,Friday,2,42
11558,USR05325,SES05325,Browse,2025-10-04 00:49:14,Tablet,East,Organic,Electronics,0.0,No,1,2025-10-04,Saturday,0,40
11559,USR05325,SES05325,Add to Cart,2025-10-04 00:51:14,Desktop,West,Google Ads,Electronics,0.0,No,2,2025-10-04,Saturday,0,40
11560,USR05325,SES05325,Checkout,2025-10-04 00:54:14,Mobile,South,Google Ads,Home,0.0,No,3,2025-10-04,Saturday,0,40
11561,USR05325,SES05325,Purchase,2025-10-04 00:56:14,Desktop,North,Organic,Electronics,607.77,No,4,2025-10-04,Saturday,0,40
11562,USR05326,SES05326,Browse,2025-10-18 00:23:12,Desktop,South,Google Ads,Fashion,0.0,No,1,2025-10-18,Saturday,0,42
11563,USR05326,SES05326,Add to Cart,2025-10-18 00:25:12,Desktop,South,Organic,Electronics,0.0,No,2,2025-10-18,Saturday,0,42
11564,USR05326,SES05326,Checkout,2025-10-18 00:29:12,Mobile,West,Email,Sports,0.0,No,3,2025-10-18,Saturday,0,42
11565,USR05326,SES05326,Purchase,2025-10-18 00:33:12,Desktop,South,Social Media,Sports,1638.26,No,4,2025-10-18,Saturday,0,42
11566,USR05327,SES05327,Browse,2025-10-05 19:50:03,Mobile,East,Google Ads,Beauty,0.0,No,1,2025-10-05,Sunday,19,40
11567,USR05327,SES05327,Add to Cart,2025-10-05 19:53:03,Tablet,South,Organic,Beauty,0.0,No,2,2025-10-05,Sunday,19,40
11568,USR05327,SES05327,Checkout,2025-10-05 19:58:03,Tablet,South,Email,Beauty,0.0,No,3,2025-10-05,Sunday,19,40
11569,USR05327,SES05327,Purchase,2025-10-05 20:00:03,Mobile,West,Email,Sports,1469.69,No,4,2025-10-05,Sunday,20,40
11570,USR05328,SES05328,Browse,2025-10-28 01:19:39,Mobile,North,Email,Beauty,0.0,Yes,1,2025-10-28,Tuesday,1,44
11571,USR05328,SES05328,Add to Cart,2025-10-28 01:22:39,Desktop,West,Email,Electronics,0.0,Yes,2,2025-10-28,Tuesday,1,44
11572,USR05328,SES05328,Checkout,2025-10-28 01:25:39,Desktop,South,Email,Home,0.0,Yes,3,2025-10-28,Tuesday,1,44
11573,USR05329,SES05329,Browse,2025-10-23 13:30:18,Tablet,South,Social Media,Beauty,0.0,Yes,1,2025-10-23,Thursday,13,43
11574,USR05329,SES05329,Add to Cart,2025-10-23 13:34:18,Desktop,South,Google Ads,Sports,0.0,Yes,2,2025-10-23,Thursday,13,43
11575,USR05330,SES05330,Browse,2025-10-18 21:48:15,Mobile,West,Google Ads,Home,0.0,Yes,1,2025-10-18,Saturday,21,42
11576,USR05330,SES05330,Add to Cart,2025-10-18 21:51:15,Tablet,South,Email,Home,0.0,Yes,2,2025-10-18,Saturday,21,42
11577,USR05331,SES05331,Browse,2025-10-28 12:09:40,Desktop,East,Organic,Sports,0.0,Yes,1,2025-10-28,Tuesday,12,44
11578,USR05331,SES05331,Add to Cart,2025-10-28 12:13:40,Desktop,West,Email,Electronics,0.0,Yes,2,2025-10-28,Tuesday,12,44
11579,USR05332,SES05332,Browse,2025-10-23 21:42:57,Tablet,North,Organic,Electronics,0.0,Yes,1,2025-10-23,Thursday,21,43
11580,USR05332,SES05332,Add to Cart,2025-10-23 21:46:57,Mobile,South,Organic,Sports,0.0,Yes,2,2025-10-23,Thursday,21,43
11581,USR05333,SES05333,Browse,2025-10-08 22:29:11,Mobile,South,Organic,Beauty,0.0,Yes,1,2025-10-08,Wednesday,22,41
11582,USR05333,SES05333,Add to Cart,2025-10-08 22:31:11,Tablet,South,Email,Sports,0.0,Yes,2,2025-10-08,Wednesday,22,41
11583,USR05334,SES05334,Browse,2025-10-04 11:17:18,Mobile,South,Social Media,Electronics,0.0,Yes,1,2025-10-04,Saturday,11,40
11584,USR05335,SES05335,Browse,2025-10-30 20:49:50,Tablet,East,Organic,Beauty,0.0,No,1,2025-10-30,Thursday,20,44
11585,USR05335,SES05335,Add to Cart,2025-10-30 20:54:50,Tablet,East,Email,Beauty,0.0,No,2,2025-10-30,Thursday,20,44
11586,USR05335,SES05335,Checkout,2025-10-30 20:57:50,Desktop,South,Google Ads,Electronics,0.0,No,3,2025-10-30,Thursday,20,44
11587,USR05335,SES05335,Purchase,2025-10-30 21:01:50,Tablet,East,Email,Electronics,587.84,No,4,2025-10-30,Thursday,21,44
11588,USR05336,SES05336,Browse,2025-10-18 04:34:15,Tablet,North,Social Media,Electronics,0.0,No,1,2025-10-18,Saturday,4,42
11589,USR05336,SES05336,Add to Cart,2025-10-18 04:39:15,Mobile,South,Organic,Beauty,0.0,No,2,2025-10-18,Saturday,4,42
11590,USR05336,SES05336,Checkout,2025-10-18 04:42:15,Mobile,West,Email,Home,0.0,No,3,2025-10-18,Saturday,4,42
11591,USR05336,SES05336,Purchase,2025-10-18 04:47:15,Tablet,North,Email,Fashion,589.62,No,4,2025-10-18,Saturday,4,42
11592,USR05337,SES05337,Browse,2025-10-21 19:46:48,Mobile,East,Social Media,Sports,0.0,Yes,1,2025-10-21,Tuesday,19,43
11593,USR05337,SES05337,Add to Cart,2025-10-21 19:51:48,Tablet,West,Email,Electronics,0.0,Yes,2,2025-10-21,Tuesday,19,43
11594,USR05338,SES05338,Browse,2025-10-12 17:55:55,Tablet,North,Organic,Fashion,0.0,Yes,1,2025-10-12,Sunday,17,41
11595,USR05339,SES05339,Browse,2025-10-13 06:20:17,Desktop,East,Email,Home,0.0,No,1,2025-10-13,Monday,6,42
11596,USR05339,SES05339,Add to Cart,2025-10-13 06:23:17,Tablet,East,Social Media,Sports,0.0,No,2,2025-10-13,Monday,6,42
11597,USR05339,SES05339,Checkout,2025-10-13 06:26:17,Mobile,East,Organic,Beauty,0.0,No,3,2025-10-13,Monday,6,42
11598,USR05339,SES05339,Purchase,2025-10-13 06:28:17,Mobile,South,Email,Sports,300.42,No,4,2025-10-13,Monday,6,42
11599,USR05340,SES05340,Browse,2025-10-10 23:46:19,Mobile,South,Organic,Electronics,0.0,Yes,1,2025-10-10,Friday,23,41
11600,USR05340,SES05340,Add to Cart,2025-10-10 23:50:19,Mobile,North,Social Media,Beauty,0.0,Yes,2,2025-10-10,Friday,23,41
11601,USR05341,SES05341,Browse,2025-10-09 03:21:16,Mobile,South,Social Media,Sports,0.0,Yes,1,2025-10-09,Thursday,3,41
11602,USR05342,SES05342,Browse,2025-10-19 22:25:54,Desktop,South,Email,Fashion,0.0,Yes,1,2025-10-19,Sunday,22,42
11603,USR05342,SES05342,Add to Cart,2025-10-19 22:29:54,Desktop,East,Social Media,Fashion,0.0,Yes,2,2025-10-19,Sunday,22,42
11604,USR05343,SES05343,Browse,2025-10-11 18:40:22,Mobile,South,Social Media,Fashion,0.0,Yes,1,2025-10-11,Saturday,18,41
11605,USR05343,SES05343,Add to Cart,2025-10-11 18:44:22,Mobile,East,Organic,Electronics,0.0,Yes,2,2025-10-11,Saturday,18,41
11606,USR05344,SES05344,Browse,2025-10-28 13:57:10,Desktop,East,Google Ads,Fashion,0.0,Yes,1,2025-10-28,Tuesday,13,44
11607,USR05345,SES05345,Browse,2025-10-11 19:17:49,Mobile,South,Google Ads,Electronics,0.0,Yes,1,2025-10-11,Saturday,19,41
11608,USR05345,SES05345,Add to Cart,2025-10-11 19:22:49,Desktop,East,Social Media,Electronics,0.0,Yes,2,2025-10-11,Saturday,19,41
11609,USR05346,SES05346,Browse,2025-10-19 15:45:25,Desktop,East,Google Ads,Fashion,0.0,Yes,1,2025-10-19,Sunday,15,42
11610,USR05347,SES05347,Browse,2025-10-18 10:35:52,Mobile,East,Email,Sports,0.0,No,1,2025-10-18,Saturday,10,42
11611,USR05347,SES05347,Add to Cart,2025-10-18 10:39:52,Desktop,West,Email,Electronics,0.0,No,2,2025-10-18,Saturday,10,42
11612,USR05347,SES05347,Checkout,2025-10-18 10:42:52,Desktop,North,Social Media,Beauty,0.0,No,3,2025-10-18,Saturday,10,42
11613,USR05347,SES05347,Purchase,2025-10-18 10:46:52,Tablet,East,Organic,Home,1886.68,No,4,2025-10-18,Saturday,10,42
11614,USR05348,SES05348,Browse,2025-10-07 20:01:27,Tablet,East,Email,Beauty,0.0,No,1,2025-10-07,Tuesday,20,41
11615,USR05348,SES05348,Add to Cart,2025-10-07 20:06:27,Tablet,East,Google Ads,Beauty,0.0,No,2,2025-10-07,Tuesday,20,41
11616,USR05348,SES05348,Checkout,2025-10-07 20:09:27,Mobile,South,Google Ads,Sports,0.0,No,3,2025-10-07,Tuesday,20,41
11617,USR05348,SES05348,Purchase,2025-10-07 20:14:27,Desktop,West,Email,Electronics,1042.2,No,4,2025-10-07,Tuesday,20,41
11618,USR05349,SES05349,Browse,2025-10-05 22:39:31,Mobile,South,Email,Fashion,0.0,Yes,1,2025-10-05,Sunday,22,40
11619,USR05349,SES05349,Add to Cart,2025-10-05 22:43:31,Desktop,South,Google Ads,Home,0.0,Yes,2,2025-10-05,Sunday,22,40
11620,USR05349,SES05349,Checkout,2025-10-05 22:47:31,Desktop,North,Organic,Electronics,0.0,Yes,3,2025-10-05,Sunday,22,40
11621,USR05350,SES05350,Browse,2025-10-08 13:10:45,Mobile,South,Email,Electronics,0.0,Yes,1,2025-10-08,Wednesday,13,41
11622,USR05351,SES05351,Browse,2025-10-08 13:49:23,Desktop,South,Google Ads,Electronics,0.0,No,1,2025-10-08,Wednesday,13,41
11623,USR05351,SES05351,Add to Cart,2025-10-08 13:53:23,Desktop,West,Social Media,Home,0.0,No,2,2025-10-08,Wednesday,13,41
11624,USR05351,SES05351,Checkout,2025-10-08 13:56:23,Desktop,South,Social Media,Sports,0.0,No,3,2025-10-08,Wednesday,13,41
11625,USR05351,SES05351,Purchase,2025-10-08 14:00:23,Desktop,West,Google Ads,Electronics,1460.88,No,4,2025-10-08,Wednesday,14,41
11626,USR05352,SES05352,Browse,2025-10-04 09:38:15,Tablet,West,Social Media,Home,0.0,Yes,1,2025-10-04,Saturday,9,40
11627,USR05352,SES05352,Add to Cart,2025-10-04 09:41:15,Mobile,East,Social Media,Sports,0.0,Yes,2,2025-10-04,Saturday,9,40
11628,USR05353,SES05353,Browse,2025-10-22 04:38:34,Desktop,East,Google Ads,Home,0.0,Yes,1,2025-10-22,Wednesday,4,43
11629,USR05353,SES05353,Add to Cart,2025-10-22 04:42:34,Tablet,West,Email,Beauty,0.0,Yes,2,2025-10-22,Wednesday,4,43
11630,USR05354,SES05354,Browse,2025-10-30 16:46:35,Mobile,West,Email,Electronics,0.0,No,1,2025-10-30,Thursday,16,44
11631,USR05354,SES05354,Add to Cart,2025-10-30 16:51:35,Desktop,East,Organic,Beauty,0.0,No,2,2025-10-30,Thursday,16,44
11632,USR05354,SES05354,Checkout,2025-10-30 16:54:35,Mobile,East,Social Media,Electronics,0.0,No,3,2025-10-30,Thursday,16,44
11633,USR05354,SES05354,Purchase,2025-10-30 16:58:35,Tablet,West,Organic,Home,900.28,No,4,2025-10-30,Thursday,16,44
11634,USR05355,SES05355,Browse,2025-10-31 11:10:45,Desktop,East,Organic,Electronics,0.0,Yes,1,2025-10-31,Friday,11,44
11635,USR05355,SES05355,Add to Cart,2025-10-31 11:15:45,Mobile,East,Email,Beauty,0.0,Yes,2,2025-10-31,Friday,11,44
11636,USR05355,SES05355,Checkout,2025-10-31 11:17:45,Tablet,East,Email,Electronics,0.0,Yes,3,2025-10-31,Friday,11,44
11637,USR05356,SES05356,Browse,2025-10-03 02:37:44,Desktop,North,Social Media,Beauty,0.0,No,1,2025-10-03,Friday,2,40
11638,USR05356,SES05356,Add to Cart,2025-10-03 02:40:44,Mobile,East,Organic,Sports,0.0,No,2,2025-10-03,Friday,2,40
11639,USR05356,SES05356,Checkout,2025-10-03 02:43:44,Mobile,South,Social Media,Sports,0.0,No,3,2025-10-03,Friday,2,40
11640,USR05356,SES05356,Purchase,2025-10-03 02:45:44,Mobile,East,Social Media,Home,783.23,No,4,2025-10-03,Friday,2,40
11641,USR05357,SES05357,Browse,2025-10-19 08:31:29,Mobile,West,Social Media,Sports,0.0,Yes,1,2025-10-19,Sunday,8,42
11642,USR05357,SES05357,Add to Cart,2025-10-19 08:34:29,Desktop,West,Google Ads,Electronics,0.0,Yes,2,2025-10-19,Sunday,8,42
11643,USR05358,SES05358,Browse,2025-10-28 02:59:28,Desktop,West,Google Ads,Fashion,0.0,Yes,1,2025-10-28,Tuesday,2,44
11644,USR05358,SES05358,Add to Cart,2025-10-28 03:01:28,Mobile,West,Google Ads,Beauty,0.0,Yes,2,2025-10-28,Tuesday,3,44
11645,USR05358,SES05358,Checkout,2025-10-28 03:06:28,Tablet,East,Google Ads,Electronics,0.0,Yes,3,2025-10-28,Tuesday,3,44
11646,USR05359,SES05359,Browse,2025-10-25 07:01:41,Mobile,East,Email,Beauty,0.0,Yes,1,2025-10-25,Saturday,7,43
11647,USR05359,SES05359,Add to Cart,2025-10-25 07:05:41,Mobile,South,Google Ads,Electronics,0.0,Yes,2,2025-10-25,Saturday,7,43
11648,USR05360,SES05360,Browse,2025-10-28 19:56:00,Tablet,East,Social Media,Fashion,0.0,Yes,1,2025-10-28,Tuesday,19,44
11649,USR05360,SES05360,Add to Cart,2025-10-28 19:58:00,Desktop,East,Organic,Sports,0.0,Yes,2,2025-10-28,Tuesday,19,44
11650,USR05360,SES05360,Checkout,2025-10-28 20:02:00,Mobile,South,Organic,Fashion,0.0,Yes,3,2025-10-28,Tuesday,20,44
11651,USR05361,SES05361,Browse,2025-10-09 00:47:03,Desktop,West,Google Ads,Beauty,0.0,No,1,2025-10-09,Thursday,0,41
11652,USR05361,SES05361,Add to Cart,2025-10-09 00:51:03,Mobile,North,Social Media,Beauty,0.0,No,2,2025-10-09,Thursday,0,41
11653,USR05361,SES05361,Checkout,2025-10-09 00:56:03,Tablet,East,Email,Beauty,0.0,No,3,2025-10-09,Thursday,0,41
11654,USR05361,SES05361,Purchase,2025-10-09 01:00:03,Mobile,North,Social Media,Home,742.68,No,4,2025-10-09,Thursday,1,41
11655,USR05362,SES05362,Browse,2025-10-26 14:15:06,Mobile,South,Email,Sports,0.0,Yes,1,2025-10-26,Sunday,14,43
11656,USR05362,SES05362,Add to Cart,2025-10-26 14:19:06,Mobile,West,Email,Electronics,0.0,Yes,2,2025-10-26,Sunday,14,43
11657,USR05362,SES05362,Checkout,2025-10-26 14:22:06,Desktop,North,Google Ads,Beauty,0.0,Yes,3,2025-10-26,Sunday,14,43
11658,USR05363,SES05363,Browse,2025-10-13 16:50:59,Tablet,East,Email,Fashion,0.0,Yes,1,2025-10-13,Monday,16,42
11659,USR05364,SES05364,Browse,2025-10-30 01:55:05,Desktop,East,Organic,Beauty,0.0,Yes,1,2025-10-30,Thursday,1,44
11660,USR05364,SES05364,Add to Cart,2025-10-30 01:59:05,Mobile,West,Email,Electronics,0.0,Yes,2,2025-10-30,Thursday,1,44
11661,USR05365,SES05365,Browse,2025-10-30 05:41:12,Tablet,West,Email,Electronics,0.0,Yes,1,2025-10-30,Thursday,5,44
11662,USR05365,SES05365,Add to Cart,2025-10-30 05:43:12,Mobile,East,Organic,Fashion,0.0,Yes,2,2025-10-30,Thursday,5,44
11663,USR05366,SES05366,Browse,2025-10-18 19:55:40,Tablet,East,Google Ads,Home,0.0,Yes,1,2025-10-18,Saturday,19,42
11664,USR05366,SES05366,Add to Cart,2025-10-18 20:00:40,Desktop,North,Organic,Beauty,0.0,Yes,2,2025-10-18,Saturday,20,42
11665,USR05366,SES05366,Checkout,2025-10-18 20:04:40,Mobile,West,Social Media,Sports,0.0,Yes,3,2025-10-18,Saturday,20,42
11666,USR05367,SES05367,Browse,2025-10-13 00:03:11,Desktop,East,Email,Electronics,0.0,Yes,1,2025-10-13,Monday,0,42
11667,USR05367,SES05367,Add to Cart,2025-10-13 00:06:11,Desktop,West,Google Ads,Electronics,0.0,Yes,2,2025-10-13,Monday,0,42
11668,USR05367,SES05367,Checkout,2025-10-13 00:10:11,Desktop,East,Email,Sports,0.0,Yes,3,2025-10-13,Monday,0,42
11669,USR05368,SES05368,Browse,2025-10-02 12:27:43,Mobile,East,Social Media,Fashion,0.0,Yes,1,2025-10-02,Thursday,12,40
11670,USR05369,SES05369,Browse,2025-10-30 13:51:40,Mobile,East,Google Ads,Home,0.0,Yes,1,2025-10-30,Thursday,13,44
11671,USR05369,SES05369,Add to Cart,2025-10-30 13:54:40,Mobile,East,Social Media,Beauty,0.0,Yes,2,2025-10-30,Thursday,13,44
11672,USR05370,SES05370,Browse,2025-10-10 17:21:58,Tablet,South,Email,Sports,0.0,Yes,1,2025-10-10,Friday,17,41
11673,USR05371,SES05371,Browse,2025-10-07 13:09:06,Tablet,North,Organic,Sports,0.0,Yes,1,2025-10-07,Tuesday,13,41
11674,USR05371,SES05371,Add to Cart,2025-10-07 13:14:06,Tablet,South,Email,Fashion,0.0,Yes,2,2025-10-07,Tuesday,13,41
11675,USR05371,SES05371,Checkout,2025-10-07 13:17:06,Tablet,South,Email,Sports,0.0,Yes,3,2025-10-07,Tuesday,13,41
11676,USR05372,SES05372,Browse,2025-10-06 17:52:36,Desktop,East,Social Media,Fashion,0.0,No,1,2025-10-06,Monday,17,41
11677,USR05372,SES05372,Add to Cart,2025-10-06 17:56:36,Desktop,East,Email,Electronics,0.0,No,2,2025-10-06,Monday,17,41
11678,USR05372,SES05372,Checkout,2025-10-06 17:59:36,Mobile,South,Email,Beauty,0.0,No,3,2025-10-06,Monday,17,41
11679,USR05372,SES05372,Purchase,2025-10-06 18:01:36,Desktop,East,Google Ads,Fashion,1333.78,No,4,2025-10-06,Monday,18,41
11680,USR05373,SES05373,Browse,2025-10-09 06:41:13,Mobile,East,Google Ads,Beauty,0.0,Yes,1,2025-10-09,Thursday,6,41
11681,USR05373,SES05373,Add to Cart,2025-10-09 06:46:13,Tablet,West,Organic,Home,0.0,Yes,2,2025-10-09,Thursday,6,41
11682,USR05374,SES05374,Browse,2025-10-04 21:23:04,Desktop,East,Email,Sports,0.0,Yes,1,2025-10-04,Saturday,21,40
11683,USR05374,SES05374,Add to Cart,2025-10-04 21:25:04,Mobile,North,Email,Beauty,0.0,Yes,2,2025-10-04,Saturday,21,40
11684,USR05375,SES05375,Browse,2025-10-03 07:55:23,Tablet,West,Social Media,Electronics,0.0,Yes,1,2025-10-03,Friday,7,40
11685,USR05375,SES05375,Add to Cart,2025-10-03 08:00:23,Mobile,North,Google Ads,Home,0.0,Yes,2,2025-10-03,Friday,8,40
11686,USR05375,SES05375,Checkout,2025-10-03 08:02:23,Tablet,West,Social Media,Fashion,0.0,Yes,3,2025-10-03,Friday,8,40
11687,USR05376,SES05376,Browse,2025-10-24 13:00:19,Desktop,East,Social Media,Fashion,0.0,Yes,1,2025-10-24,Friday,13,43
11688,USR05376,SES05376,Add to Cart,2025-10-24 13:04:19,Tablet,South,Social Media,Home,0.0,Yes,2,2025-10-24,Friday,13,43
11689,USR05376,SES05376,Checkout,2025-10-24 13:07:19,Desktop,North,Google Ads,Sports,0.0,Yes,3,2025-10-24,Friday,13,43
11690,USR05377,SES05377,Browse,2025-10-24 11:05:47,Desktop,South,Email,Sports,0.0,Yes,1,2025-10-24,Friday,11,43
11691,USR05377,SES05377,Add to Cart,2025-10-24 11:08:47,Tablet,West,Email,Home,0.0,Yes,2,2025-10-24,Friday,11,43
11692,USR05377,SES05377,Checkout,2025-10-24 11:12:47,Desktop,West,Social Media,Home,0.0,Yes,3,2025-10-24,Friday,11,43
11693,USR05378,SES05378,Browse,2025-10-19 08:15:22,Mobile,South,Email,Electronics,0.0,Yes,1,2025-10-19,Sunday,8,42
11694,USR05378,SES05378,Add to Cart,2025-10-19 08:20:22,Mobile,West,Social Media,Beauty,0.0,Yes,2,2025-10-19,Sunday,8,42
11695,USR05378,SES05378,Checkout,2025-10-19 08:25:22,Desktop,North,Social Media,Fashion,0.0,Yes,3,2025-10-19,Sunday,8,42
11696,USR05379,SES05379,Browse,2025-10-15 11:11:05,Desktop,East,Social Media,Sports,0.0,Yes,1,2025-10-15,Wednesday,11,42
11697,USR05380,SES05380,Browse,2025-10-19 23:03:08,Mobile,East,Email,Electronics,0.0,Yes,1,2025-10-19,Sunday,23,42
11698,USR05381,SES05381,Browse,2025-10-14 20:01:10,Tablet,South,Organic,Fashion,0.0,Yes,1,2025-10-14,Tuesday,20,42
11699,USR05382,SES05382,Browse,2025-10-26 07:40:26,Mobile,North,Google Ads,Fashion,0.0,Yes,1,2025-10-26,Sunday,7,43
11700,USR05382,SES05382,Add to Cart,2025-10-26 07:42:26,Desktop,North,Google Ads,Fashion,0.0,Yes,2,2025-10-26,Sunday,7,43
11701,USR05383,SES05383,Browse,2025-10-15 12:17:21,Mobile,West,Organic,Beauty,0.0,Yes,1,2025-10-15,Wednesday,12,42
11702,USR05383,SES05383,Add to Cart,2025-10-15 12:19:21,Tablet,South,Social Media,Beauty,0.0,Yes,2,2025-10-15,Wednesday,12,42
11703,USR05384,SES05384,Browse,2025-10-04 14:28:39,Mobile,North,Organic,Beauty,0.0,Yes,1,2025-10-04,Saturday,14,40
11704,USR05384,SES05384,Add to Cart,2025-10-04 14:33:39,Mobile,North,Social Media,Beauty,0.0,Yes,2,2025-10-04,Saturday,14,40
11705,USR05385,SES05385,Browse,2025-10-02 03:19:33,Desktop,East,Email,Sports,0.0,Yes,1,2025-10-02,Thursday,3,40
11706,USR05385,SES05385,Add to Cart,2025-10-02 03:21:33,Mobile,East,Organic,Beauty,0.0,Yes,2,2025-10-02,Thursday,3,40
11707,USR05386,SES05386,Browse,2025-10-29 06:09:06,Desktop,North,Google Ads,Electronics,0.0,Yes,1,2025-10-29,Wednesday,6,44
11708,USR05387,SES05387,Browse,2025-10-24 09:43:05,Desktop,East,Organic,Beauty,0.0,Yes,1,2025-10-24,Friday,9,43
11709,USR05388,SES05388,Browse,2025-10-13 17:14:49,Mobile,West,Social Media,Electronics,0.0,Yes,1,2025-10-13,Monday,17,42
11710,USR05388,SES05388,Add to Cart,2025-10-13 17:17:49,Mobile,West,Social Media,Beauty,0.0,Yes,2,2025-10-13,Monday,17,42
11711,USR05388,SES05388,Checkout,2025-10-13 17:19:49,Desktop,West,Social Media,Electronics,0.0,Yes,3,2025-10-13,Monday,17,42
11712,USR05389,SES05389,Browse,2025-10-04 05:41:46,Tablet,West,Social Media,Sports,0.0,Yes,1,2025-10-04,Saturday,5,40
11713,USR05389,SES05389,Add to Cart,2025-10-04 05:43:46,Mobile,West,Social Media,Sports,0.0,Yes,2,2025-10-04,Saturday,5,40
11714,USR05390,SES05390,Browse,2025-10-28 07:33:17,Mobile,North,Email,Sports,0.0,Yes,1,2025-10-28,Tuesday,7,44
11715,USR05391,SES05391,Browse,2025-10-18 13:27:24,Mobile,West,Social Media,Beauty,0.0,Yes,1,2025-10-18,Saturday,13,42
11716,USR05391,SES05391,Add to Cart,2025-10-18 13:31:24,Tablet,North,Google Ads,Home,0.0,Yes,2,2025-10-18,Saturday,13,42
11717,USR05391,SES05391,Checkout,2025-10-18 13:35:24,Mobile,West,Social Media,Home,0.0,Yes,3,2025-10-18,Saturday,13,42
11718,USR05392,SES05392,Browse,2025-10-07 22:25:04,Desktop,West,Social Media,Beauty,0.0,Yes,1,2025-10-07,Tuesday,22,41
11719,USR05392,SES05392,Add to Cart,2025-10-07 22:30:04,Desktop,South,Social Media,Electronics,0.0,Yes,2,2025-10-07,Tuesday,22,41
11720,USR05393,SES05393,Browse,2025-10-21 15:48:03,Desktop,South,Google Ads,Electronics,0.0,Yes,1,2025-10-21,Tuesday,15,43
11721,USR05394,SES05394,Browse,2025-10-27 20:39:55,Tablet,East,Social Media,Electronics,0.0,Yes,1,2025-10-27,Monday,20,44
11722,USR05395,SES05395,Browse,2025-10-05 11:56:17,Mobile,West,Google Ads,Sports,0.0,Yes,1,2025-10-05,Sunday,11,40
11723,USR05396,SES05396,Browse,2025-10-05 12:27:48,Desktop,West,Google Ads,Electronics,0.0,Yes,1,2025-10-05,Sunday,12,40
11724,USR05396,SES05396,Add to Cart,2025-10-05 12:32:48,Desktop,West,Organic,Beauty,0.0,Yes,2,2025-10-05,Sunday,12,40
11725,USR05397,SES05397,Browse,2025-10-25 11:54:34,Mobile,West,Organic,Sports,0.0,Yes,1,2025-10-25,Saturday,11,43
11726,USR05397,SES05397,Add to Cart,2025-10-25 11:59:34,Tablet,East,Social Media,Fashion,0.0,Yes,2,2025-10-25,Saturday,11,43
11727,USR05398,SES05398,Browse,2025-10-18 10:12:33,Desktop,North,Social Media,Fashion,0.0,Yes,1,2025-10-18,Saturday,10,42
11728,USR05398,SES05398,Add to Cart,2025-10-18 10:14:33,Desktop,East,Email,Sports,0.0,Yes,2,2025-10-18,Saturday,10,42
